id,predictions
6141d447baaf234b352902fe,1.1425
6141d44cee0a3fd43fb47b67,0.3544
6141d4514e27a1844a5f01a2,1.1467
6141d4533ac25c70a5c6c8e9,0.3562
6141d457ee0a3fd43fb47b69,0.3494
6141d45c9cbada84a8676959,1.8091
6141d45d4e27a1844a5f01a4,1.1455
6141d46abaaf234b35290302,1.095
6141d46b31cf3ef3d4a9eeea,0.3977999999999999
6141d4733ac25c70a5c6c8eb,0.3424
6141d4739cbada84a867695d,1.8091
6141d4784e27a1844a5f01a8,1.1411
6141d479ee0a3fd43fb47b6f,0.43239999999999995
6141d48331cf3ef3d4a9eeee,0.4248999999999999
6141d4874e27a1844a5f01aa,1.144
6141d48ebaaf234b35290306,0.957
6141d4934e27a1844a5f01ac,1.1467
6141d49a31cf3ef3d4a9eef2,0.3492999999999999
6141d49e4e27a1844a5f01ae,1.1488
6141d4a03ac25c70a5c6c8ed,0.4232
6141d4a39cbada84a8676963,1.8091
6141d4a631cf3ef3d4a9eef4,0.3495
6141d4aa4e27a1844a5f01b0,1.1445
6141d4b0baaf234b3529030a,1.1015
6141d4b64e27a1844a5f01b2,1.1472
6141d4bdbaaf234b3529030c,1.1113
6141d4c24e27a1844a5f01b4,1.1427
6141d4cc31cf3ef3d4a9eefa,0.4302
6141d4ccee0a3fd43fb47b79,0.4269
6141d4cd9cbada84a8676969,1.8091
6141d4d43ac25c70a5c6c8f1,0.3529
6141d4d9baaf234b35290310,1.0762
6141d4e19cbada84a867696b,1.8091
6141d4e431cf3ef3d4a9eefe,0.4177
6141d4ebee0a3fd43fb47b7d,0.3579
6141d4ee3ac25c70a5c6c8f3,0.2937
6141d4f89cbada84a867696f,1.8091
6141d4f9ee0a3fd43fb47b7f,0.3843
6141d4fb4e27a1844a5f01bc,1.1465999999999998
6141d4fc31cf3ef3d4a9ef02,0.3559
6141d503baaf234b35290314,1.1092
6141d5049cbada84a8676971,1.8091
6141d50b4e27a1844a5f01be,1.1375
6141d50f9cbada84a8676973,1.8091
6141d511ee0a3fd43fb47b83,0.3494
6141d51531cf3ef3d4a9ef06,0.3568
6141d5184e27a1844a5f01c0,1.1449
6141d52331cf3ef3d4a9ef08,0.3714
6141d529ee0a3fd43fb47b87,0.4269
6141d53131cf3ef3d4a9ef0a,0.4088
6141d536baaf234b3529031a,1.1048
6141d5379cbada84a8676979,1.8091
6141d53e31cf3ef3d4a9ef0c,0.3962
6141d541ee0a3fd43fb47b8b,0.3612999999999999
6141d54dee0a3fd43fb47b8d,0.2754
6141d5509cbada84a867697b,1.8091
6141d551baaf234b3529031e,1.0009
6141d56031cf3ef3d4a9ef10,0.3916999999999999
6141d56cbaaf234b35290322,1.1092
6141d5719cbada84a8676981,1.8091
6141d572ee0a3fd43fb47b93,0.4269
6141d57431cf3ef3d4a9ef12,0.3573999999999999
6141d5773ac25c70a5c6c8fb,0.4209
6141d57abaaf234b35290324,1.1042
6141d57c4e27a1844a5f01cc,1.1488
6141d57eee0a3fd43fb47b95,0.3699
6141d58131cf3ef3d4a9ef14,0.3571999999999999
6141d5884e27a1844a5f01ce,1.1427
6141d588baaf234b35290326,0.3571999999999999
6141d58a9cbada84a8676985,1.8091
6141d58aee0a3fd43fb47b97,0.3333
6141d59431cf3ef3d4a9ef16,0.3516999999999999
6141d596ee0a3fd43fb47b99,0.3586999999999999
6141d5a1baaf234b35290328,1.101
6141d5ab31cf3ef3d4a9ef18,0.3571999999999999
6141d5ae4e27a1844a5f01d4,1.1467
6141d5afbaaf234b3529032a,0.3922
6141d5b931cf3ef3d4a9ef1a,0.4003
6141d5b9ee0a3fd43fb47b9b,0.3575
6141d5bc4e27a1844a5f01d6,1.1449
6141d5bdbaaf234b3529032c,1.0976
6141d5be9cbada84a867698b,1.8091
6141d5c731cf3ef3d4a9ef1c,0.3571
6141d5ca4e27a1844a5f01d8,1.1432
6141d5d431cf3ef3d4a9ef1e,0.3585
6141d5d74e27a1844a5f01da,1.1449
6141d5dabaaf234b35290330,1.1081
6141d5e131cf3ef3d4a9ef20,0.4163
6141d5e54e27a1844a5f01dc,1.1438
6141d5ef31cf3ef3d4a9ef22,0.4210999999999999
6141d5f09cbada84a8676991,1.8091
6141d5f34e27a1844a5f01de,1.1478
6141d5fc9cbada84a8676993,1.8091
6141d5fd3ac25c70a5c6c903,0.2965
6141d6004e27a1844a5f01e0,1.1311
6141d6089cbada84a8676995,1.8091
6141d617ee0a3fd43fb47ba7,0.3548
6141d61831cf3ef3d4a9ef28,0.3966
6141d61b4e27a1844a5f01e2,1.1427
6141d62c4e27a1844a5f01e4,1.1467
6141d62d9cbada84a867699b,1.8091
6141d63331cf3ef3d4a9ef2c,0.2754
6141d638ee0a3fd43fb47bab,0.3594
6141d6394e27a1844a5f01e6,1.1488
6141d6569cbada84a86769a1,1.8091
6141d65cbaaf234b3529033e,0.6500000000000001
6141d66b9cbada84a86769a3,1.8091
6141d66bbaaf234b35290340,1.1191
6141d66d31cf3ef3d4a9ef34,0.4041999999999999
6141d6789cbada84a86769a5,1.8091
6141d67a31cf3ef3d4a9ef36,0.4273999999999999
6141d68731cf3ef3d4a9ef38,0.301
6141d689ee0a3fd43fb47bb5,0.3843
6141d68c4e27a1844a5f01f2,1.1445
6141d692baaf234b35290344,1.1047
6141d69431cf3ef3d4a9ef3a,0.4221999999999999
6141d697ee0a3fd43fb47bb7,0.3608
6141d6993ac25c70a5c6c90d,0.4194
6141d69a4e27a1844a5f01f4,1.1465999999999998
6141d6a1baaf234b35290346,1.0884
6141d6a4ee0a3fd43fb47bb9,0.3576999999999999
6141d6a84e27a1844a5f01f6,1.1472
6141d6af31cf3ef3d4a9ef3e,0.4169
6141d6b0baaf234b35290348,1.1081
6141d6b63ac25c70a5c6c90f,0.4058
6141d6bb9cbada84a86769ad,1.8091
6141d6c89cbada84a86769af,1.8091
6141d6d43ac25c70a5c6c911,0.3904999999999999
6141d6d69cbada84a86769b1,1.8091
6141d6dcbaaf234b3529034e,1.0999
6141d6e6ee0a3fd43fb47bbf,0.3579
6141d6ec4e27a1844a5f0200,0.4058
6141d6ef9cbada84a86769b3,1.8091
6141d6f13ac25c70a5c6c913,0.4207999999999999
6141d6f231cf3ef3d4a9ef46,0.4226
6141d6fcbaaf234b35290352,1.1044999999999998
6141d70cbaaf234b35290354,1.1041
6141d7174e27a1844a5f0204,1.1454
6141d71a9cbada84a86769b7,1.8091
6141d7289cbada84a86769b9,1.8091
6141d72e3ac25c70a5c6c917,0.3041999999999999
6141d73ebaaf234b35290358,1.0886
6141d7429cbada84a86769bd,1.8091
6141d7454e27a1844a5f020a,1.139
6141d7519cbada84a86769bf,1.8091
6141d75f9cbada84a86769c1,1.8091
6141d7604e27a1844a5f020e,0.4289
6141d76dbaaf234b3529035c,1.1126
6141d76f31cf3ef3d4a9ef56,0.3521999999999999
6141d76f3ac25c70a5c6c91b,0.4206999999999999
6141d77cbaaf234b3529035e,1.1126
6141d77d31cf3ef3d4a9ef58,0.3548
6141d7879cbada84a86769c5,1.8091
6141d78b31cf3ef3d4a9ef5a,0.3946
6141d7903ac25c70a5c6c91d,0.4079
6141d7959cbada84a86769c7,1.8091
6141d79dbaaf234b35290362,1.1232
6141d79dee0a3fd43fb47bd3,0.3535999999999999
6141d7a24e27a1844a5f0214,1.1445
6141d7a99cbada84a86769c9,1.8091
6141d7abee0a3fd43fb47bd5,0.3601
6141d7af4e27a1844a5f0216,1.1375
6141d7c59cbada84a86769cd,1.8091
6141d7cdbaaf234b35290368,1.1048
6141d7d24e27a1844a5f021a,1.1436
6141d7d531cf3ef3d4a9ef62,0.3510999999999999
6141d7dcee0a3fd43fb47bdb,0.3843
6141d7de3ac25c70a5c6c921,0.2949
6141d7e04e27a1844a5f021c,1.1427
6141d7fa31cf3ef3d4a9ef66,0.3018
6141d80831cf3ef3d4a9ef68,0.3521999999999999
6141d818ee0a3fd43fb47be1,0.359
6141d81a9cbada84a86769d5,1.8091
6141d8224e27a1844a5f0224,1.1512
6141d8299cbada84a86769d7,1.8091
6141d83331cf3ef3d4a9ef6c,0.4070999999999999
6141d83cee0a3fd43fb47be5,0.3586999999999999
6141d84231cf3ef3d4a9ef6e,0.3521000000000001
6141d85131cf3ef3d4a9ef70,0.4291
6141d853ee0a3fd43fb47be7,0.3535999999999999
6141d8563ac25c70a5c6c927,0.4261
6141d8584e27a1844a5f022c,1.1351
6141d85b9cbada84a86769dd,1.8091
6141d8724e27a1844a5f0230,1.1453
6141d879baaf234b35290378,1.1094
6141d87c9cbada84a86769df,1.8091
6141d88031cf3ef3d4a9ef76,0.3146
6141d8804e27a1844a5f0232,1.1438
6141d88b9cbada84a86769e1,1.8091
6141d88bee0a3fd43fb47beb,0.3586
6141d89aee0a3fd43fb47bed,0.3587
6141d89d31cf3ef3d4a9ef7a,0.3584999999999999
6141d8a44e27a1844a5f0236,1.1465999999999998
6141d8b5baaf234b3529037c,1.0999
6141d8beee0a3fd43fb47bef,0.3530999999999999
6141d8c5baaf234b3529037e,1.0994
6141d8ca31cf3ef3d4a9ef80,0.4214
6141d8d6baaf234b35290380,1.095
6141d8da31cf3ef3d4a9ef82,0.3562
6141d8e63ac25c70a5c6c92d,0.43010000000000004
6141d8fbbaaf234b35290382,1.0885
6141d9059cbada84a86769ed,1.8091
6141d9073ac25c70a5c6c92f,0.4261
6141d908ee0a3fd43fb47bf7,0.354
6141d90cbaaf234b35290384,0.436
6141d9169cbada84a86769ef,1.8091
6141d917ee0a3fd43fb47bf9,0.3843
6141d91ebaaf234b35290386,0.957
6141d9204e27a1844a5f0244,1.1427
6141d940baaf234b3529038a,0.9596
6141d9474e27a1844a5f0246,1.1467
6141d94dee0a3fd43fb47bff,0.354
6141d9564e27a1844a5f0248,1.1399
6141d9569cbada84a86769f5,1.8091
6141d9649cbada84a86769f7,1.8091
6141d9654e27a1844a5f024a,1.1472
6141d966ee0a3fd43fb47c01,0.3578
6141d96d31cf3ef3d4a9ef90,0.3891
6141d9744e27a1844a5f024c,1.1445
6141d9839cbada84a86769fb,1.8091
6141d9874e27a1844a5f024e,1.1465999999999998
6141d98c31cf3ef3d4a9ef94,0.392
6141d9939cbada84a86769fd,1.8091
6141d99fbaaf234b35290394,1.1098
6141d9a34e27a1844a5f0252,1.1455
6141d9a39cbada84a86769ff,1.8091
6141d9ab3ac25c70a5c6c937,0.406
6141d9ad31cf3ef3d4a9ef98,0.3601999999999999
6141d9b14e27a1844a5f0254,1.1497
6141d9b1baaf234b35290396,1.1017
6141d9b3ee0a3fd43fb47c07,0.3596999999999999
6141d9c04e27a1844a5f0256,0.4289
6141d9c2ee0a3fd43fb47c09,0.3597
6141d9d33ac25c70a5c6c939,0.3823
6141d9da9cbada84a8676a03,1.8091
6141d9dabaaf234b3529039a,1.059
6141d9dc4e27a1844a5f025a,1.1472
6141d9e1ee0a3fd43fb47c0d,0.3605
6141d9ebbaaf234b3529039c,1.1065
6141d9f1ee0a3fd43fb47c0f,0.356
6141d9fc3ac25c70a5c6c93b,0.4097999999999999
6141d9fd31cf3ef3d4a9ef9e,1.1131
6141d9fdbaaf234b3529039e,0.41
6141da044e27a1844a5f025e,1.1375
6141da0e31cf3ef3d4a9efa0,0.4248999999999999
6141da1aee0a3fd43fb47c13,0.354
6141da1f31cf3ef3d4a9efa2,0.2705999999999999
6141da203ac25c70a5c6c93d,0.4079
6141da20baaf234b352903a2,1.0949
6141da2f31cf3ef3d4a9efa4,0.2854
6141da304e27a1844a5f0264,1.1472
6141da30ee0a3fd43fb47c15,0.3494
6141da32baaf234b352903a4,1.1046
6141da3f4e27a1844a5f0266,1.1375
6141da3fee0a3fd43fb47c17,0.43239999999999995
6141da4e31cf3ef3d4a9efa8,0.3009
6141da4e4e27a1844a5f0268,1.1488
6141da4f3ac25c70a5c6c93f,0.363
6141da5f31cf3ef3d4a9efaa,0.3663
6141da659cbada84a8676a0f,1.8091
6141da7031cf3ef3d4a9efac,0.43060000000000004
6141da753ac25c70a5c6c941,1.8087999999999997
6141da759cbada84a8676a11,1.8091
6141da75baaf234b352903aa,1.0875
6141da82ee0a3fd43fb47c1f,0.4269
6141da8a31cf3ef3d4a9efae,0.4052
6141da9931cf3ef3d4a9efb0,0.3891
6141da9e9cbada84a8676a13,1.8091
6141daa64e27a1844a5f0272,1.1497
6141daa7baaf234b352903ae,1.0891
6141daa9ee0a3fd43fb47c23,0.3843
6141dabb31cf3ef3d4a9efb4,0.4039
6141dac9ee0a3fd43fb47c27,0.3576999999999999
6141dacc31cf3ef3d4a9efb6,0.3562
6141dad9ee0a3fd43fb47c29,0.3608
6141dadc31cf3ef3d4a9efb8,0.3854999999999999
6141dae59cbada84a8676a1b,1.8091
6141dafb4e27a1844a5f027a,1.1512
6141dafe31cf3ef3d4a9efbc,0.43029999999999996
6141db069cbada84a8676a1f,1.8091
6141db1031cf3ef3d4a9efbe,0.4076000000000001
6141db1a4e27a1844a5f027e,1.1449
6141db279cbada84a8676a23,1.8091
6141db294e27a1844a5f0280,1.1483
6141db2cbaaf234b352903b6,1.1111
6141db3231cf3ef3d4a9efc2,0.4076000000000001
6141db3fbaaf234b352903b8,1.1103
6141db474e27a1844a5f0284,1.1482
6141db4831cf3ef3d4a9efc4,0.4248999999999999
6141db489cbada84a8676a25,1.8091
6141db573ac25c70a5c6c949,0.4232
6141db5ebaaf234b352903ba,1.1098
6141db6731cf3ef3d4a9efc6,0.3535
6141db6fee0a3fd43fb47c35,0.2754
6141db7831cf3ef3d4a9efc8,0.3822
6141db7d9cbada84a8676a29,1.8091
6141db7fee0a3fd43fb47c37,0.3605
6141db823ac25c70a5c6c94b,0.4075999999999999
6141db82baaf234b352903be,0.6530000000000001
6141db854e27a1844a5f028a,1.1472
6141db8e9cbada84a8676a2b,1.8091
6141db964e27a1844a5f028c,1.1488
6141db9f9cbada84a8676a2d,1.8091
6141dba0ee0a3fd43fb47c3b,0.3601999999999999
6141dbbd31cf3ef3d4a9efd0,0.3498
6141dbc14e27a1844a5f0290,1.1453
6141dbc7baaf234b352903c2,1.1062
6141dbd14e27a1844a5f0292,1.1467
6141dbdc9cbada84a8676a2f,1.8091
6141dbe4ee0a3fd43fb47c43,0.3586
6141dbed9cbada84a8676a31,1.8091
6141dbf231cf3ef3d4a9efd6,0.3013
6141dbfe9cbada84a8676a33,1.8091
6141dc08ee0a3fd43fb47c47,0.4135
6141dc104e27a1844a5f0298,1.1482
6141dc204e27a1844a5f029a,1.1446
6141dc2a3ac25c70a5c6c94f,0.3841
6141dc33ee0a3fd43fb47c4b,0.3604
6141dc3bbaaf234b352903c6,1.1118
6141dc3f4e27a1844a5f029e,1.1488
6141dc45ee0a3fd43fb47c4d,0.354
6141dc4f4e27a1844a5f02a0,1.1488
6141dc5cee0a3fd43fb47c4f,0.4206
6141dc629cbada84a8676a3d,1.8091
6141dc6531cf3ef3d4a9efe2,0.3518
6141dc6abaaf234b352903c8,1.1115
6141dc6f4e27a1844a5f02a4,1.1488
6141dc749cbada84a8676a3f,1.8091
6141dc7731cf3ef3d4a9efe4,0.2719
6141dc773ac25c70a5c6c953,0.3481999999999999
6141dc804e27a1844a5f02a6,1.1497
6141dc879cbada84a8676a41,1.8091
6141dc8931cf3ef3d4a9efe6,0.4174
6141dc914e27a1844a5f02a8,1.1467
6141dc91ee0a3fd43fb47c55,0.3699
6141dc9a9cbada84a8676a43,1.8091
6141dc9f3ac25c70a5c6c955,0.3874000000000001
6141dca24e27a1844a5f02aa,0.4058
6141dca3ee0a3fd43fb47c57,0.3601999999999999
6141dca6baaf234b352903ce,1.1073
6141dcb24e27a1844a5f02ac,1.1472
6141dcc5ee0a3fd43fb47c5b,0.3717
6141dcd24e27a1844a5f02b0,1.1418
6141dcd931cf3ef3d4a9efea,0.3522
6141dcdbbaaf234b352903d0,1.1109
6141dcdc9cbada84a8676a47,1.8091
6141dcddee0a3fd43fb47c5d,0.4269
6141dce94e27a1844a5f02b2,0.4058
6141dceebaaf234b352903d2,1.1113
6141dd09ee0a3fd43fb47c61,0.3494
6141dd0a4e27a1844a5f02b6,1.1427
6141dd0d9cbada84a8676a4b,1.8091
6141dd1a3ac25c70a5c6c95b,0.3524
6141dd1bee0a3fd43fb47c63,1.1048
6141dd209cbada84a8676a4d,1.8091
6141dd254e27a1844a5f02b8,0.4058
6141dd364e27a1844a5f02ba,1.1467
6141dd43ee0a3fd43fb47c67,0.3586999999999999
6141dd4531cf3ef3d4a9eff4,0.4068999999999999
6141dd46baaf234b352903d6,1.111
6141dd55ee0a3fd43fb47c69,0.4269
6141dd584e27a1844a5f02be,1.1369
6141dd6731cf3ef3d4a9eff6,0.43110000000000004
6141dd673ac25c70a5c6c95d,0.3601999999999999
6141dd684e27a1844a5f02c0,1.1472
6141dd6d9cbada84a8676a53,1.8091
6141dd7931cf3ef3d4a9eff8,0.4168999999999999
6141dd794e27a1844a5f02c2,1.1459
6141dd7eee0a3fd43fb47c6b,0.3589
6141dd849cbada84a8676a55,1.8091
6141dd90ee0a3fd43fb47c6d,0.3548
6141dd913ac25c70a5c6c95f,0.3027999999999999
6141dd98baaf234b352903dc,1.0997
6141dda3ee0a3fd43fb47c6f,0.3578
6141ddab9cbada84a8676a59,1.8091
6141ddb231cf3ef3d4a9effe,0.4177
6141ddba3ac25c70a5c6c961,0.3823
6141ddbd9cbada84a8676a5b,1.8091
6141ddd39cbada84a8676a5d,1.8091
6141dddaee0a3fd43fb47c73,0.4122
6141dde7baaf234b352903e2,1.0916
6141ddf59cbada84a8676a5f,1.8091
6141ddfb4e27a1844a5f02d0,1.139
6141de09ee0a3fd43fb47c77,0.3500999999999999
6141de0c4e27a1844a5f02d2,1.1488
6141de1d4e27a1844a5f02d4,1.1455
6141de1ebaaf234b352903e6,0.9601000000000001
6141de2b31cf3ef3d4a9f008,0.3665
6141de2eee0a3fd43fb47c7b,0.43239999999999995
6141de344e27a1844a5f02d6,1.1399
6141de3c9cbada84a8676a65,1.8091
6141de3f31cf3ef3d4a9f00a,0.4225
6141de41baaf234b352903e8,0.41
6141de5231cf3ef3d4a9f00c,0.285
6141de524e27a1844a5f02d8,1.1483
6141de619cbada84a8676a69,1.8091
6141de754e27a1844a5f02dc,1.1311
6141de7931cf3ef3d4a9f010,0.3465
6141de81ee0a3fd43fb47c7f,0.3598
6141de874e27a1844a5f02de,1.1454
6141de909cbada84a8676a6d,1.8091
6141dea6ee0a3fd43fb47c81,0.357
6141dec4baaf234b352903f2,1.0884
6141dec63ac25c70a5c6c96d,0.406
6141ded231cf3ef3d4a9f018,0.405
6141ded4ee0a3fd43fb47c83,0.3575
6141ded9baaf234b352903f4,1.0944
6141deecee0a3fd43fb47c85,0.3843
6141def24e27a1844a5f02ea,1.1399
6141def39cbada84a8676a75,1.8091
6141defeee0a3fd43fb47c87,0.3608
6141df1c9cbada84a8676a77,1.8091
6141df2d9cbada84a8676a79,1.8091
6141df324e27a1844a5f02ee,1.1418
6141df434e27a1844a5f02f0,1.1438
6141df4931cf3ef3d4a9f020,0.4168
6141df569cbada84a8676a7b,1.8091
6141df674e27a1844a5f02f4,1.1472
6141df683ac25c70a5c6c973,0.2827
6141df6dee0a3fd43fb47c8b,0.2915
6141df8631cf3ef3d4a9f024,0.3957
6141df8b4e27a1844a5f02f8,1.1467
6141df90baaf234b35290400,1.0934
6141df979cbada84a8676a7f,1.8091
6141df9f31cf3ef3d4a9f026,0.3962
6141dfa4baaf234b35290402,1.0997
6141dfa54e27a1844a5f02fa,0.4058
6141dfb5ee0a3fd43fb47c8d,0.4135
6141dfb73ac25c70a5c6c975,0.2998999999999999
6141dfc731cf3ef3d4a9f02a,0.4237999999999999
6141dfd79cbada84a8676a81,1.8091
6141dfdb31cf3ef3d4a9f02c,0.3946
6141dfe23ac25c70a5c6c977,0.4118
6141dff04e27a1844a5f0302,1.1488
6141dff0baaf234b35290406,1.1109
6141e00831cf3ef3d4a9f030,1.1099
6141e00e3ac25c70a5c6c979,0.4005999999999999
6141e01c31cf3ef3d4a9f032,0.3872
6141e021baaf234b3529040a,0.957
6141e02bee0a3fd43fb47c95,0.3578
6141e02e9cbada84a8676a87,1.8091
6141e03031cf3ef3d4a9f034,0.4016999999999999
6141e0374e27a1844a5f0308,1.1473
6141e03b3ac25c70a5c6c97b,0.2932
6141e0569cbada84a8676a89,1.8091
6141e05a31cf3ef3d4a9f038,0.4029
6141e05d4e27a1844a5f030c,1.139
6141e072ee0a3fd43fb47c9b,0.3519
6141e0739cbada84a8676a8b,1.8091
6141e07bbaaf234b3529040e,1.1097
6141e0854e27a1844a5f030e,1.1446
6141e0963ac25c70a5c6c97f,0.4195
6141e098ee0a3fd43fb47c9d,0.359
6141e09931cf3ef3d4a9f03e,0.2858
6141e09a9cbada84a8676a8f,1.8091
6141e0ad31cf3ef3d4a9f040,0.415
6141e0ba4e27a1844a5f0312,1.1445
6141e0d89cbada84a8676a95,1.8091
6141e0ee3ac25c70a5c6c981,0.3574999999999999
6141e0f0ee0a3fd43fb47ca3,0.2757
6141e0f2baaf234b35290414,1.1065
6141e11d31cf3ef3d4a9f04a,0.4177
6141e125ee0a3fd43fb47ca7,0.4109
6141e12fbaaf234b35290416,0.9433
6141e15a4e27a1844a5f031e,1.1467
6141e15f31cf3ef3d4a9f050,0.3185
6141e15f3ac25c70a5c6c985,0.4258
6141e161ee0a3fd43fb47cab,0.3544
6141e1649cbada84a8676a9f,1.8091
6141e16c4e27a1844a5f0320,1.1473
6141e1799cbada84a8676aa1,1.8091
6141e188baaf234b3529041c,1.1111
6141e1b04e27a1844a5f0326,1.1472
6141e1b231cf3ef3d4a9f056,0.4063
6141e1c44e27a1844a5f0328,1.1455
6141e1cc9cbada84a8676aa7,1.8091
6141e1d7ee0a3fd43fb47cb5,0.3578
6141e1fdee0a3fd43fb47cb7,0.3699
6141e21131cf3ef3d4a9f05c,0.3535
6141e2189cbada84a8676aab,1.8091
6141e218baaf234b35290428,1.1066
6141e21d4e27a1844a5f0330,0.4058
6141e21eee0a3fd43fb47cb9,0.3333
6141e22731cf3ef3d4a9f05e,0.3535
6141e23c31cf3ef3d4a9f060,0.4126000000000001
6141e25131cf3ef3d4a9f062,0.3146
6141e2574e27a1844a5f0336,1.1472
6141e2609cbada84a8676ab1,1.8091
6141e265ee0a3fd43fb47cbf,0.3608
6141e26abaaf234b3529042c,0.3922
6141e27e4e27a1844a5f033a,1.1436
6141e297baaf234b35290430,1.0016
6141e2a031cf3ef3d4a9f06a,0.392
6141e2a5ee0a3fd43fb47cc3,1.1048
6141e2adbaaf234b35290432,1.083
6141e2af4e27a1844a5f033e,1.1432
6141e2bd3ac25c70a5c6c98f,0.3530999999999999
6141e2c4baaf234b35290434,1.0015
6141e2e14e27a1844a5f0342,1.1351
6141e2ed3ac25c70a5c6c991,0.3529
6141e2f0ee0a3fd43fb47cc7,0.4286
6141e2f64e27a1844a5f0344,0.4058
6141e3009cbada84a8676ab9,1.8091
6141e30931cf3ef3d4a9f070,0.3009
6141e31a4e27a1844a5f0346,1.139
6141e31c3ac25c70a5c6c993,0.3574
6141e31f31cf3ef3d4a9f072,0.3981
6141e321ee0a3fd43fb47cc9,0.3520999999999999
6141e3299cbada84a8676abd,1.8091
6141e33531cf3ef3d4a9f074,0.4159
6141e336baaf234b35290438,1.1068
6141e348ee0a3fd43fb47ccb,0.3530999999999999
6141e34dbaaf234b3529043a,1.0885
6141e3734e27a1844a5f034c,1.1465999999999998
6141e37731cf3ef3d4a9f07a,0.4178
6141e3869cbada84a8676ac3,1.8091
6141e3874e27a1844a5f034e,1.1467
6141e38b31cf3ef3d4a9f07c,0.4248999999999999
6141e392ee0a3fd43fb47ccf,0.3579
6141e39b9cbada84a8676ac5,1.8091
6141e3a6ee0a3fd43fb47cd1,0.3576999999999999
6141e3a7baaf234b3529043e,0.957
6141e3c49cbada84a8676ac9,1.8091
6141e3da31cf3ef3d4a9f080,0.4158
6141e3e29cbada84a8676acb,1.8091
6141e3e3ee0a3fd43fb47cd5,0.2757
6141e3fd4e27a1844a5f0358,1.1472
6141e40dbaaf234b35290444,1.1088
6141e411ee0a3fd43fb47cd9,0.3596999999999999
6141e426ee0a3fd43fb47cdb,0.3596999999999999
6141e4299cbada84a8676acd,1.8091
6141e42d3ac25c70a5c6c99d,0.43370000000000003
6141e432baaf234b35290446,1.1102
6141e43e4e27a1844a5f035c,1.1369
6141e449baaf234b35290448,0.3571999999999999
6141e45b31cf3ef3d4a9f088,0.3583
6141e45f3ac25c70a5c6c99f,0.2993
6141e47131cf3ef3d4a9f08a,0.3966
6141e471baaf234b3529044a,1.0907
6141e4759cbada84a8676ad1,1.8091
6141e4854e27a1844a5f0362,1.1438
6141e49b4e27a1844a5f0364,0.4058
6141e4a031cf3ef3d4a9f08c,0.3528
6141e4a09cbada84a8676ad3,1.8091
6141e4a0ee0a3fd43fb47ce1,0.3608
6141e4bd9cbada84a8676ad5,1.8091
6141e4c331cf3ef3d4a9f08e,1.1099
6141e4c64e27a1844a5f0368,0.4289
6141e4cfee0a3fd43fb47ce3,0.3586999999999999
6141e4d4baaf234b3529044e,1.1097
6141e4e04e27a1844a5f036a,1.1449
6141e4e3ee0a3fd43fb47ce5,0.3544
6141e4e89cbada84a8676ad9,1.8091
6141e4f54e27a1844a5f036c,1.1459
6141e4fb31cf3ef3d4a9f090,0.4039
6141e50c3ac25c70a5c6c9a5,0.3603
6141e52b9cbada84a8676adf,1.8091
6141e5324e27a1844a5f0370,1.1432
6141e5413ac25c70a5c6c9a7,0.4052
6141e54431cf3ef3d4a9f092,0.3734999999999999
6141e54d4e27a1844a5f0372,1.1411
6141e5599cbada84a8676ae1,1.8091
6141e562baaf234b35290454,1.1097
6141e56f9cbada84a8676ae3,1.8091
6141e57aee0a3fd43fb47ce9,0.3578
6141e5a63ac25c70a5c6c9ab,0.3516
6141e5aabaaf234b3529045a,0.6529
6141e5ae31cf3ef3d4a9f098,0.3497
6141e5bc9cbada84a8676ae7,1.8091
6141e5c531cf3ef3d4a9f09a,0.395
6141e5c5ee0a3fd43fb47ceb,0.4191
6141e5dc3ac25c70a5c6c9ad,0.4109
6141e5e79cbada84a8676ae9,1.8091
6141e5f031cf3ef3d4a9f09c,0.3602000000000001
6141e603ee0a3fd43fb47cef,0.4206
6141e60abaaf234b35290462,1.1094
6141e6123ac25c70a5c6c9af,0.4102
6141e6194e27a1844a5f0384,1.1485
6141e62131cf3ef3d4a9f0a0,0.2827999999999999
6141e627ee0a3fd43fb47cf1,0.3612999999999999
6141e62f4e27a1844a5f0386,1.139
6141e63731cf3ef3d4a9f0a2,0.3996
6141e63abaaf234b35290466,1.0379999999999998
6141e644ee0a3fd43fb47cf3,0.4191
6141e6453ac25c70a5c6c9b1,0.363
6141e64d31cf3ef3d4a9f0a4,0.3524999999999999
6141e65e4e27a1844a5f038a,1.139
6141e660baaf234b35290468,0.9582999999999999
6141e66431cf3ef3d4a9f0a6,1.1465
6141e66f9cbada84a8676af1,1.8091
6141e67c31cf3ef3d4a9f0a8,0.4165
6141e682ee0a3fd43fb47cf5,0.3861
6141e69cbaaf234b3529046a,1.0943999999999998
6141e6b4baaf234b3529046c,1.111
6141e6d54e27a1844a5f0394,1.144
6141e6dcbaaf234b3529046e,1.113
6141e6dfee0a3fd43fb47cfb,0.3589
6141e6ef4e27a1844a5f0396,1.1472
6141e6f5baaf234b35290470,0.9581
6141e6f83ac25c70a5c6c9b5,0.3923
6141e7064e27a1844a5f0398,0.4289
6141e70931cf3ef3d4a9f0b2,0.3527
6141e70aee0a3fd43fb47cff,0.4290999999999999
6141e70ebaaf234b35290472,1.1232
6141e7199cbada84a8676af9,1.8091
6141e71c4e27a1844a5f039a,1.1467
6141e720ee0a3fd43fb47d01,0.3589
